"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/MegaPack/Environment/Tropical_Jungle_Pack/Materials/Masters/M_Tree_Foliage_WIND_PivotP1.M_Tree_Foliage_WIND_PivotP1","0","0","441","3","0.000000","0","147"
"/Game/MegaPack/Environment/Tropical_Jungle_Pack/Materials/Masters/M_Object.M_Object","0","0","42","1","0.000000","0","0"
"/Game/MegaPack/Environment/Tropical_Jungle_Pack/Materials/Masters/M_UnrealTech.M_UnrealTech","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/Master_VertHeightLerp_Mat.Master_VertHeightLerp_Mat","0","0","198","6","0.000000","0","693"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/Master_Props_Mat.Master_Props_Mat","0","0","552","5","0.000000","0","1020"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/Master_WorldMaterial_Mat.Master_WorldMaterial_Mat","0","0","66","2","0.000000","0","297"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/Master_Props_Masked_Mat.Master_Props_Masked_Mat","0","0","1072","4","0.000000","0","1072"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/MASTER_BaseColor_Mat.MASTER_BaseColor_Mat","0","0","324","2","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/Master_Glass_Mat.Master_Glass_Mat","0","0","306","3","0.000000","0","204"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/MasterVertLerp_Mat.MasterVertLerp_Mat","0","0","42","2","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/Master_Foliage_SS_Mat.Master_Foliage_SS_Mat","0","0","396","3","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Materials/twig_bark_a_Mat.twig_bark_a_Mat","0","0","42","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Effects/Materials/Water/PondWater_a_Mat.PondWater_a_Mat","0","0","132","1","0.000000","0","264"
"/Game/MegaPack/Environment/EF_Grounds/Materials/grass_tall_a_Mat.grass_tall_a_Mat","0","0","98","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Materials/grassclump_b_Mat.grassclump_b_Mat","0","0","72","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Summer.MA_Summer","0","0","980","10","0.000000","0","98"
"/Game/MegaPack/Environment/EF_Grounds/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Imposter.MA_Imposter","0","0","196","2","0.000000","0","98"
"/Game/MegaPack/Environment/EF_Grounds/Materials/WaterFall_b_Mat.WaterFall_b_Mat","0","0","44","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/Master_Props_Masked_SubSurface_Mat_simplified.Master_Props_Masked_SubSurface_Mat_simplified","0","0","234","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/Master_Masked_Mat.Master_Masked_Mat","0","0","132","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Materials/house_water_Mat.house_water_Mat","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Environment/AdvancedVillagePack/Materials/M_Uber.M_Uber","0","0","12","1","0.000000","0","0"
"/Game/MegaPack/Environment/AdvancedVillagePack/Materials/M_Uber_Cutout.M_Uber_Cutout","0","0","72","1","0.000000","0","0"
"/Game/MegaPack/Environment/AdvancedVillagePack/Materials/M_Landscape.M_Landscape","0","0","159","4","0.000000","0","0"
"/Game/MegaPack/Environment/AdvancedVillagePack/Materials/M_Water.M_Water","0","0","30","1","0.000000","0","0"
"/Game/MegaPack/Environment/AdvancedVillagePack/Materials/M_Simple_Cutout.M_Simple_Cutout","0","0","72","1","0.000000","0","0"
"/Game/MegaPack/Environment/AdvancedVillagePack/Materials/M_Uber_Cutout_Wind.M_Uber_Cutout_Wind","0","0","72","1","0.000000","0","0"
"/Game/MegaPack/Environment/AdvancedVillagePack/Materials/M_Pfx_TranslucentLit.M_Pfx_TranslucentLit","0","0","84","1","0.000000","0","0"
"/Game/MegaPack/Environment/AdvancedVillagePack/Materials/M_Pfx_Diffuse_TwoSidedFoliage.M_Pfx_Diffuse_TwoSidedFoliage","0","0","104","1","0.000000","0","0"
"/Game/MegaPack/Environment/AdvancedVillagePack/Materials/M_Simple_Cutout_Wind.M_Simple_Cutout_Wind","0","0","72","1","0.000000","0","0"
"/Game/MegaPack/Environment/AdvancedVillagePack/Materials/M_Pfx_Additive.M_Pfx_Additive","0","0","24","1","0.000000","0","0"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","0","0","33","1","0.000000","0","0"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_thunderForBeam.M_ky_thunderForBeam","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_vortex03.M_ky_vortex03","0","0","56","1","0.000000","0","0"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_tornado01.M_ky_tornado01","0","0","56","1","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","0","0","120","2","0.000000","0","120"
"/Game/AdvancedMagicFX12/Materials/M_ky_vortex04_4x4.M_ky_vortex04_4x4","0","0","144","2","0.000000","0","144"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_auraWall02.M_ky_auraWall02","0","0","48","1","0.000000","0","0"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_auraWall01.M_ky_auraWall01","0","0","108","2","0.000000","0","0"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_dust01.M_ky_dust01","0","0","60","1","0.000000","0","0"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_circle04.M_ky_circle04","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_polarShockwave02.M_ky_polarShockwave02","0","0","108","2","0.000000","0","0"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","0","0","168","1","0.000000","0","0"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_trailGround01_2.M_ky_trailGround01_2","0","0","56","1","0.000000","0","0"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_shockWave05_2.M_ky_shockWave05_2","0","0","60","1","0.000000","0","0"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_dust02.M_ky_dust02","0","0","60","1","0.000000","0","0"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_aura09.M_ky_aura09","0","0","60","1","0.000000","0","0"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_fire03b2.M_ky_fire03b2","0","0","60","1","0.000000","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoRoomTiles.M_DemoRoomTiles","0","0","27","1","0.000000","0","54"
"/Game/FXVarietyPack/EpicContent/Materials/M_LightTube.M_LightTube","0","0","2","1","0.000000","0","6"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoWall.M_DemoWall","0","0","99","1","0.000000","0","198"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoWallPattern.M_DemoWallPattern","0","0","63","3","0.000000","0","126"
"/Game/FXVarietyPack/EpicContent/Materials/M_Glass.M_Glass","0","0","80","2","0.000000","0","160"
"/Game/FXVarietyPack/EpicContent/Materials/M_DefaultTextMaterialTranslucentUnlit.M_DefaultTextMaterialTranslucentUnlit","0","0","150","1","0.000000","0","300"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_slash02_4x4.M_ky_slash02_4x4","0","0","60","1","0.000000","0","0"
"/Game/ProyectoX/martin/Modelos3D/Rocas/rock5.rock5","0","0","12","1","0.000000","0","0"
"/Game/ProyectoX/martin/Modelos3D/Rocas/rock4.rock4","0","0","12","1","0.000000","0","0"
"/Game/ProyectoX/martin/materials/T_Ground_Grass_Mat.T_Ground_Grass_Mat","0","0","21","1","0.000000","0","0"
"/Game/ProyectoX/martin/materials/T_CobbleStone_Rough_Mat.T_CobbleStone_Rough_Mat","0","0","21","1","0.000000","0","0"
"/Game/ProyectoX/martin/materials/M_Wood_Pine.M_Wood_Pine","0","0","21","1","0.000000","0","0"
"/Game/ProyectoX/martin/materials/generic.generic","0","0","21","1","0.000000","0","0"
"/Game/SideScrollerBP/Meshes/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Game/ProyectoX/arr/materials/PureBlue.PureBlue","0","0","21","1","0.000000","0","0"
"/Game/ProyectoX/arr/materials/PureBlack.PureBlack","0","0","21","1","0.000000","0","0"
"/Game/ProyectoX/arr/materials/M_RedEnemy.M_RedEnemy","0","0","74","1","0.000000","0","0"
"/Game/ProyectoX/arr/materials/M_Red.M_Red","0","0","78","1","0.000000","0","0"
"/Game/ProyectoX/arr/materials/M_Purple.M_Purple","0","0","78","1","0.000000","0","0"
"/Game/ProyectoX/arr/materials/M_BlueEnemy.M_BlueEnemy","0","0","78","1","0.000000","0","0"
"/Game/ProyectoX/arr/materials/M_Blue.M_Blue","0","0","78","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Materials/Weapons/M_WeaponSet_2.M_WeaponSet_2","0","0","33","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Materials/Set/M_Wall_Window_Frame2.M_Wall_Window_Frame2","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Materials/Set/M_Wall_Window_Frame1.M_Wall_Window_Frame1","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Materials/Set/M_Window_Frames.M_Window_Frames","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Materials/Set/M_Stone_Wall.M_Stone_Wall","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Materials/Set/M_Floor.M_Floor","0","0","27","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Materials/Props/Interior/M_Props2.M_Props2","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Materials/Props/Interior/M_Props1.M_Props1","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Materials/Props/Interior/M_Wood_Props.M_Wood_Props","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Materials/Props/Interior/M_Props3.M_Props3","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Materials/Props/Interior/M_Banners.M_Banners","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Materials/Weapons/M_WeaponSet_2Dirty.M_WeaponSet_2Dirty","0","0","33","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Materials/Weapons/M_WeaponSet_1Dirty.M_WeaponSet_1Dirty","0","0","33","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Materials/Set/M_Stone_Wall_Trim.M_Stone_Wall_Trim","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Materials/M_Stained_Glass.M_Stained_Glass","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Effects/Materials/Sparks/M_Spark_VelocityLerp.M_Spark_VelocityLerp","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Effects/Materials/Flares/M_FlareRound.M_FlareRound","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Effects/Materials/Fire/M_HeatDistort.M_HeatDistort","0","0","90","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Effects/Materials/Fire/M_Fire_SubUV_11X11_Noise.M_Fire_SubUV_11X11_Noise","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Weapons/Weapon_Pack/Blueprints/Lightshaft/Lightshaft/M_GodRay.M_GodRay","0","0","32","2","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","49","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Environment/Tropical_Jungle_Pack/Materials/Masters/M_Tree_WIND_PivotP2.M_Tree_WIND_PivotP2","0","0","302","3","0.000000","0","98"
"/Game/MegaPack/Environment/EF_Grounds/Shared/House/Effects/Materials/FlatSurfaces/glass_a_foggy_Mat.glass_a_foggy_Mat","0","0","72","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Materials/WaterFall_a_Mat.WaterFall_a_Mat","0","0","44","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Materials/wood_panels_a_blue_Mat.wood_panels_a_blue_Mat","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Materials/rooftiles_a_Mat.rooftiles_a_Mat","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Effects/Materials/Ground/concrete_a_Mat.concrete_a_Mat","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Effects/Materials/Generic/Glass_Test_Mat.Glass_Test_Mat","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Materials/MasterVertLerp_Mat.MasterVertLerp_Mat","0","0","42","2","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Galaxy9.M_Galaxy9","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Galaxy8.M_Galaxy8","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Wiz.M_Wiz","0","0","60","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_DustEmmisive.M_DustEmmisive","0","0","90","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_SimpleTrail02.M_SimpleTrail02","0","0","20","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_SimpleTrail01.M_SimpleTrail01","0","0","20","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_SparkR.M_SparkR","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Stroke.M_Stroke","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Railin.M_Railin","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_FireBright.M_FireBright","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Aura2.M_Aura2","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Stroke02.M_Stroke02","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Railinfast.M_Railinfast","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Fraction.M_Fraction","0","0","72","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Galaxy6slow.M_Galaxy6slow","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Galaxy.M_Galaxy","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_WaveDiamond.M_WaveDiamond","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Wave.M_Wave","0","0","100","2","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Stroke03.M_Stroke03","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Trib_Clear01.M_Trib_Clear01","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Ink.M_Ink","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_AuraRadial_Blk.M_AuraRadial_Blk","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_AuraRadial.M_AuraRadial","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Ghost.M_Ghost","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Wave03.M_Wave03","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Galaxy4.M_Galaxy4","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Aura3.M_Aura3","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/m_Cloud.m_Cloud","0","0","30","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Galaxy7.M_Galaxy7","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Galaxy6.M_Galaxy6","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Wave02.M_Wave02","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Wave01.M_Wave01","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Trib_Clear02.M_Trib_Clear02","0","0","20","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Galaxy5.M_Galaxy5","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Distortion.M_Distortion","0","0","48","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Aura1_Radial.M_Aura1_Radial","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Aura.M_Aura","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Bubble_B.M_Bubble_B","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_WaterDrop_A.M_WaterDrop_A","0","0","102","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Splat_A.M_Splat_A","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Slash.M_Slash","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Dirt_A.M_Dirt_A","0","0","84","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Water_Splat.M_Water_Splat","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_WaterDrop_B.M_WaterDrop_B","0","0","102","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_WaterDrop.M_WaterDrop","0","0","102","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Snow.M_Snow","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Bubble_Pop.M_Bubble_Pop","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Bubble.M_Bubble","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Glow_D.M_Glow_D","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Glow_C.M_Glow_C","0","0","32","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Spark_A.M_Spark_A","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Smoke_Ground_C.M_Smoke_Ground_C","0","0","84","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Smoke_Puff_A.M_Smoke_Puff_A","0","0","84","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Smoke_Ground_B.M_Smoke_Ground_B","0","0","84","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Smoke_A.M_Smoke_A","0","0","112","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Explosion_B.M_Explosion_B","0","0","84","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Wood.M_Wood","0","0","140","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Leaves_A.M_Leaves_A","0","0","104","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Glass.M_Glass","0","0","84","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Rock_B.M_Rock_B","0","0","140","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Derbis.M_Derbis","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","36","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Fire_C.M_Fire_C","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Fire_B.M_Fire_B","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Fire_Splat.M_Fire_Splat","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Distortion.M_Distortion","0","0","90","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Glow_B.M_Glow_B","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Smoke_Ground.M_Smoke_Ground","0","0","84","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Impact_B.M_Impact_B","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Explosion_I.M_Explosion_I","0","0","112","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Explosion_G.M_Explosion_G","0","0","112","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Explosion_E.M_Explosion_E","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Explosion_D.M_Explosion_D","0","0","112","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Impact_C.M_Impact_C","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Fish_A.M_Fish_A","0","0","138","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Flies.M_Flies","0","0","84","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Dandelion.M_Dandelion","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Butterfly.M_Butterfly","0","0","30","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Lightning_small.M_Lightning_small","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Glow_A.M_Glow_A","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Blood_C.M_Blood_C","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Mud.M_Mud","0","0","70","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Basic_Shape.M_Basic_Shape","0","0","42","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Demo_Room/Materials/M_DemoWall.M_DemoWall","0","0","81","1","0.000000","0","0"
"/Game/MegaPack/Effects/Realistic_Starter_VFX_Pack_Vol2/Demo_Room/Materials/DefaultTextMaterialTranslucentUnlit.DefaultTextMaterialTranslucentUnlit","0","0","42","1","0.000000","0","0"
"/Game/M5VFXVOL2/Demo/Materials/BG_Grid_Mat.BG_Grid_Mat","0","0","99","1","0.000000","0","0"
"/Game/M5VFXVOL2/Materials/Master/Gradient_Mat.Gradient_Mat","0","0","40","1","0.000000","0","0"
"/Game/M5VFXVOL2/Props/Materials/Grass_Mat.Grass_Mat","0","0","49","1","0.000000","0","0"
"/Game/M5VFXVOL2/Materials/Master/Smoke_blend_Mat.Smoke_blend_Mat","0","0","84","1","0.000000","0","0"
"/Game/M5VFXVOL2/Materials/Master/Single_Disort_W_Mat.Single_Disort_W_Mat","0","0","182","1","0.000000","0","0"
"/Game/M5VFXVOL2/Materials/Master/Single_Disort_Mat.Single_Disort_Mat","0","0","150","1","0.000000","0","0"
"/Game/M5VFXVOL2/Materials/Master/Seq_Disort_Mat_test.Seq_Disort_Mat_test","0","0","150","1","0.000000","0","0"
"/Game/M5VFXVOL2/Materials/Master/blackbody_exp_Mat.blackbody_exp_Mat","0","0","84","1","0.000000","0","0"
"/Game/M5VFXVOL2/Materials/Master/Debris_Mat.Debris_Mat","0","0","60","1","0.000000","0","0"
"/Game/M5VFXVOL2/Materials/Master/0_DotCircle_Mat.0_DotCircle_Mat","0","0","24","1","0.000000","0","0"
"/Game/M5VFXVOL2/Materials/Master/LightColor_Mat.LightColor_Mat","0","0","19","1","0.000000","0","0"
