"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/MegaPack/Materials/WaterMaterials/Materials/M_River_Rock.M_River_Rock","0","21","2","1","21.825954","0","76"
"/Game/MegaPack/Materials/WaterMaterials/Materials/M_Rapids.M_Rapids","0","53","6","1","193.425400","0","451"
"/Game/MegaPack/Materials/WaterMaterials/Materials/M_Waterfall_Cheaper.M_Waterfall_Cheaper","0","53","2","1","63.867680","0","231"
"/Game/MegaPack/Materials/WaterMaterials/Materials/M_PondScum_Cheaper.M_PondScum_Cheaper","0","40","6","1","49.983982","0","155"
"/Game/MegaPack/Materials/WaterMaterials/Materials/M_Lake_Cheaper.M_Lake_Cheaper","0","53","9","1","48.485657","0","381"
"/Game/MegaPack/Materials/WaterMaterials/Materials/M_Lake.M_Lake","0","0","56","1","0.000000","0","0"
"/Game/MegaPack/Materials/WaterMaterials/Materials/M_Water_Clean.M_Water_Clean","0","55","8","1","109.239143","0","354"
"/Game/MegaPack/Materials/WaterMaterials/Materials/M_Water_Opaque.M_Water_Opaque","0","0","44","1","0.000000","0","0"
"/Game/MegaPack/Materials/WaterMaterials/Materials/M_Water_Clean_Cheaper.M_Water_Clean_Cheaper","0","0","56","1","0.000000","0","0"
"/Game/MegaPack/Materials/WaterMaterials/Materials/M_River_Cheaper.M_River_Cheaper","0","53","8","1","52.979195","0","263"
"/Game/MegaPack/Environment/Tropical_Jungle_Pack/Materials/Masters/M_Plant_WIND_PHYSICS.M_Plant_WIND_PHYSICS","0","94","402","5","41.711544","0","716"
"/Game/MegaPack/Environment/Tropical_Jungle_Pack/Materials/Masters/M_Imposters.M_Imposters","0","0","98","1","0.000000","0","196"
"/Game/MegaPack/Environment/Tropical_Jungle_Pack/Materials/Masters/M_Rock_Master.M_Rock_Master","0","0","212","2","0.000000","0","0"
"/Game/MegaPack/Environment/Tropical_Jungle_Pack/Materials/Masters/M_Tree_Foliage_WIND.M_Tree_Foliage_WIND","0","94","208","3","49.177349","0","770"
"/Game/MegaPack/Environment/Tropical_Jungle_Pack/Materials/Masters/M_Tree_Foliage_WIND_PivotP1.M_Tree_Foliage_WIND_PivotP1","0","0","441","3","0.000000","0","0"
"/Game/MegaPack/Environment/Tropical_Jungle_Pack/Materials/Masters/M_Grass_WIND_PHYSICS.M_Grass_WIND_PHYSICS","0","0","196","2","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/Master_VertHeightLerp_Mat.Master_VertHeightLerp_Mat","0","0","198","6","0.000000","0","396"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/Master_Glass_Mat.Master_Glass_Mat","0","0","306","3","0.000000","0","102"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/MasterVertLerp_Mat.MasterVertLerp_Mat","0","0","42","2","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/MASTER_BaseColor_Mat.MASTER_BaseColor_Mat","0","0","324","2","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/Master_Props_Masked_Mat.Master_Props_Masked_Mat","0","0","1072","4","0.000000","0","536"
"/Game/MegaPack/Environment/EF_Grounds/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Imposter.MA_Imposter","0","0","196","2","0.000000","0","98"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/Master_Foliage_SS_Mat.Master_Foliage_SS_Mat","0","0","396","3","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/Master_WorldMaterial_Mat.Master_WorldMaterial_Mat","0","33","43","2","18.863651","0","175"
"/Game/MegaPack/Environment/AdvancedVillagePack/Materials/M_Landscape.M_Landscape","0","0","159","4","0.000000","0","0"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","0","0","60","1","0.000000","0","60"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_vortex04_4x4.M_ky_vortex04_4x4","0","64","90","2","30.935961","0","486"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_auraWall01.M_ky_auraWall01","0","48","70","2","23.465809","0","214"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_polarShockwave02.M_ky_polarShockwave02","0","48","70","2","24.540312","0","289"
"/Game/MegaPack/Effects/AdvancedMagicFX13/EpicContent/Materials/M_DemoWallPattern.M_DemoWallPattern","0","0","42","2","0.000000","0","84"
"/Game/MegaPack/Effects/AdvancedMagicFX13/EpicContent/Materials/M_Glass.M_Glass","0","0","40","1","0.000000","0","80"
"/Game/MegaPack/Weapons/Weapon_Pack/Blueprints/Lightshaft/Lightshaft/M_GodRay.M_GodRay","0","0","32","2","0.000000","0","0"
"/Game/MegaPack/Environment/Tropical_Jungle_Pack/Materials/Landscape/M_Landscape_Tropical.M_Landscape_Tropical","0","48","858","9","20.905117","0","239"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_trailGround01_2.M_ky_trailGround01_2","0","56","17","1","32.996773","0","292"
"/Game/MegaPack/Materials/WaterMaterials/Materials/M_River.M_River","0","55","4","1","191.275085","0","437"
"/Game/ProyectoX/martin/Modelos3D/Rocas/rock5.rock5","0","12","12","1","14.601537","0","22"
"/Game/MegaPack/Environment/Tropical_Jungle_Pack/Materials/Masters/M_Tree_WIND_PivotP2.M_Tree_WIND_PivotP2","0","0","302","3","0.000000","0","98"
"/Game/MegaPack/Environment/EF_Grounds/Materials/MasterVertLerp_Mat.MasterVertLerp_Mat","0","0","42","2","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Shared/House/Effects/Materials/FlatSurfaces/glass_a_foggy_Mat.glass_a_foggy_Mat","0","0","72","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Materials/WaterFall_a_Mat.WaterFall_a_Mat","0","0","44","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Materials/wood_panels_a_blue_Mat.wood_panels_a_blue_Mat","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Materials/rooftiles_a_Mat.rooftiles_a_Mat","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Effects/Materials/Ground/concrete_a_Mat.concrete_a_Mat","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Effects/Materials/Generic/Glass_Test_Mat.Glass_Test_Mat","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Effects/AdvancedMagicFX13/Materials/M_ky_slash02_4x4.M_ky_slash02_4x4","0","0","60","1","0.000000","0","0"
"/Game/ProyectoX/martin/materials/T_Ground_Grass_Mat.T_Ground_Grass_Mat","0","21","10","1","18.114204","0","62"
"/Game/ProyectoX/martin/Modelos3D/Rocas/rock4.rock4","0","0","12","1","0.000000","0","0"
"/Game/MegaPack/Environment/Tropical_Jungle_Pack/Materials/Functions/MF_SharpenFilter.MF_SharpenFilter","0","4","4","1","2.304945","0","4"
"/Game/MegaPack/Materials/WaterMaterials/Materials/M_Water_Pixelated.M_Water_Pixelated","0","0","2","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Wave.M_Wave","0","50","60","2","25.799376","0","232"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Add_Trail_2Sided_Pan_Master.M_Add_Trail_2Sided_Pan_Master","0","0","60","2","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Gradient/M_Opaque_Hammer_Spin.M_Opaque_Hammer_Spin","0","0","8","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/ICE/M_JaggedRockIce_MeshEmit.M_JaggedRockIce_MeshEmit","0","33","10","1","24.922979","0","116"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Add_Mesh_2Sided_Pan_Emis_Master.M_Add_Mesh_2Sided_Pan_Emis_Master","0","0","80","2","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Gradient/M_Add_Unlit_TerminGlow.M_Add_Unlit_TerminGlow","0","0","20","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Trails/M_IB_SwipeTrail.M_IB_SwipeTrail","0","0","30","1","0.000000","0","0"
"/Game/MegaPack/Effects/M5VFXVOL2/Materials/Master/Debris_Mat.Debris_Mat","0","0","60","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Env/M_Treasure_Gold_Add_2sided.M_Treasure_Gold_Add_2sided","0","0","20","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/M_GoldBag.M_GoldBag","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/M5VFXVOL2/Materials/Master/0_DotCircle_Mat.0_DotCircle_Mat","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/M5VFXVOL2/Materials/Master/LightColor_Mat.LightColor_Mat","0","0","19","1","0.000000","0","0"
"/Game/MegaPack/Effects/M5VFXVOL2/Materials/Font/Font_mat_Fix.Font_mat_Fix","0","0","36","1","0.000000","0","0"
"/Game/MegaPack/Effects/M5VFXVOL2/Demo/Materials/20M.20M","0","0","2","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Environments/Plains/Env_Plains_Ruins/Materials/M_PLains_FloorStone.M_PLains_FloorStone","0","0","33","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Environments/Misc/Env_ALL_Artifacts/Materials/M_Env_Health_Terminus.M_Env_Health_Terminus","0","0","33","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Environments/Ice/Env_Ice_Mountain/Materials/M_IceMountain_Boulder.M_IceMountain_Boulder","0","0","33","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Environments/Fire/Env_Fire_Magma/Materials/M_Lava_flows_trans.M_Lava_flows_trans","0","0","36","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Add_Trail_2Sided_Pan_Emis_Master.M_Add_Trail_2Sided_Pan_Emis_Master","0","0","30","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Add_Sprite_SubUV_Master_DepthFade.M_Add_Sprite_SubUV_Master_DepthFade","0","0","32","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Add_Sprite_Pan_Emis_Mask_Master.M_Add_Sprite_Pan_Emis_Mask_Master","0","0","48","2","0.000000","0","24"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Add_Mesh_2Sided_Pan_Base_Master.M_Add_Mesh_2Sided_Pan_Base_Master","0","0","20","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Environments/Env_Rocks/Materials/M_JaggedRock_01.M_JaggedRock_01","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Environments/Breakables/Materials/M_Breakables_Fort_Wall_Destroyed.M_Breakables_Fort_Wall_Destroyed","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Environments/Breakables/Materials/M_Breakables_Fort_Wall_Destroyed_Trim.M_Breakables_Fort_Wall_Destroyed_Trim","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Environments/Breakables/Materials/M_Breakables_Pots_Red.M_Breakables_Pots_Red","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Enemy/Enemy_Chicken/Materials/M_EnemyChicken.M_EnemyChicken","0","0","70","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Enemy/Enemy_Chicken/Materials/M_Survival_CA_Chicken_02.M_Survival_CA_Chicken_02","0","0","36","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Opaque_MeshEmit_Emis_Master_Surface.M_Opaque_MeshEmit_Emis_Master_Surface","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/OLD/Effects/FX_Materials/ICE/M_IceMountain_Boulder_MeshEmit.M_IceMountain_Boulder_MeshEmit","0","0","8","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/OLD/Effects/FX_Materials/Gradient/M_Add_Unlit_TerminGlow.M_Add_Unlit_TerminGlow","0","0","20","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Opaque_MeshEmit_Lit_Emis_Master.M_Opaque_MeshEmit_Lit_Emis_Master","0","0","57","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Trans_Trail_2Sided_Pan_Tile_Master.M_Trans_Trail_2Sided_Pan_Tile_Master","0","0","20","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Trans_Trail_2Sided_Pan_Base_Emis_Master.M_Trans_Trail_2Sided_Pan_Base_Emis_Master","0","0","80","2","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Trans_StaticMesh_Lit_Master.M_Trans_StaticMesh_Lit_Master","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_SubUV_Master_Surface.M_Trans_Sprite_SubUV_Master_Surface","0","0","84","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_Lit_SubUV_Master.M_Trans_Sprite_Lit_SubUV_Master","0","0","112","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_2Sided_Master.M_Trans_Sprite_2Sided_Master","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Trans_MeshEmit_Master.M_Trans_MeshEmit_Master","0","0","32","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Trans_MeshEmit_2Sided_Pan_Mask_Master.M_Trans_MeshEmit_2Sided_Pan_Mask_Master","0","0","20","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Trib_Clear01.M_Trib_Clear01","0","50","18","1","29.709892","0","184"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Opaque_Static_Lit_Emis_PanMaster.M_Opaque_Static_Lit_Emis_PanMaster","0","0","21","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/Masters/M_Opaque_MeshEmit_Emis_Master_Surface2.M_Opaque_MeshEmit_Emis_Master_Surface2","0","0","36","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireSword_Add_mobile.M_FireSword_Add_mobile","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SpikeTrap_Fire.M_SpikeTrap_Fire","0","0","16","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Enemy/M_Enemy_GreaterSpiderBoss_FX_Master.M_Enemy_GreaterSpiderBoss_FX_Master","0","0","36","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_HealBeam_Trans.M_HealBeam_Trans","0","0","16","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LeachBeam_Trans.M_LeachBeam_Trans","0","0","16","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Liquid/M_Water_fountain_01.M_Water_fountain_01","0","42","1","1","143.212082","0","194"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Smoke/M_FogSheet_Add.M_FogSheet_Add","0","16","16","1","7.104951","0","20"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_YinYang_Circle.M_YinYang_Circle","0","30","10","1","15.947915","0","88"
"/Game/MegaPack/Effects/FXVarietyPack/Materials/M_ky_starDust.M_ky_starDust","0","180","26","3","0.000000","0","1562"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_TilePan_2sided_meshEmit_01.M_Fire_Trans_TilePan_2sided_meshEmit_01","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_TilePan_2sided_meshEmit.M_Fire_Trans_TilePan_2sided_meshEmit","0","0","30","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_TilePan_2sided_Blue.M_Fire_Trans_TilePan_2sided_Blue","0","0","30","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_DetailMask_2sided.M_Fire_Trans_DetailMask_2sided","0","40","8","1","16.079855","0","228"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_TilePan_2sided.M_Fire_Trans_TilePan_2sided","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Ribbon_Pan_Add.M_Fire_Ribbon_Pan_Add","0","32","1","1","18.282005","0","125"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_subUV.M_Fire_Trans_subUV","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_Tile_2Sided.M_Fire_Add_Tile_2Sided","0","40","6","1","19.595831","0","185"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_Tile_Grey_2Sided_meshEmit.M_Fire_Add_Tile_Grey_2Sided_meshEmit","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_subUV_2.M_Fire_Add_subUV_2","0","24","10","1","13.290730","0","62"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_Tile_Grey_2sided.M_Fire_Add_Tile_Grey_2sided","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_subUV.M_Fire_Add_subUV","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_RingsubUV.M_Fire_Add_RingsubUV","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_DetailMask_meshEmit.M_Fire_Add_DetailMask_meshEmit","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_2side_subUV.M_Fire_Add_2side_subUV","0","0","30","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireWall_Add.M_FireWall_Add","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireSky_moving.M_FireSky_moving","0","0","2","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireSky.M_FireSky","0","0","2","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireBlast_Add_VertexAnim_2sided.M_FireBlast_Add_VertexAnim_2sided","0","0","30","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireBlast_Add_FireBall_MeshEmit.M_FireBlast_Add_FireBall_MeshEmit","0","0","32","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireBlast_Add_FireBall.M_FireBlast_Add_FireBall","0","0","32","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireBlast_Add_2sided_meshEmit.M_FireBlast_Add_2sided_meshEmit","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireBlast_Add.M_FireBlast_Add","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireBeam_Trans.M_FireBeam_Trans","0","0","16","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_ExploD_Trans_subUV_mobile.M_ExploD_Trans_subUV_mobile","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Dungeon_Pipe_FlowingLava_Cool.M_Dungeon_Pipe_FlowingLava_Cool","0","0","8","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_cracks_01_mobile.M_cracks_01_mobile","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CrackedGroundPoison_Trans.M_CrackedGroundPoison_Trans","0","24","10","1","16.868784","0","62"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CrackedGround_Fire_Unlit.M_CrackedGround_Fire_Unlit","0","0","6","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CrackedGround_Fire_Lit.M_CrackedGround_Fire_Lit","0","0","57","1","0.000000","0","0"
"/Game/MegaPack/Effects/FXVarietyPack/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","0","40","50","2","14.363081","0","158"
"/Game/MegaPack/Effects/FXVarietyPack/Materials/M_ky_vortex04_4x4.M_ky_vortex04_4x4","0","0","72","2","0.000000","0","0"
"/Game/MegaPack/Effects/FXVarietyPack/Materials/M_ky_aura9.M_ky_aura9","0","0","80","2","0.000000","0","0"
"/Game/MegaPack/Effects/FXVarietyPack/Materials/M_ky_flare01_primitive.M_ky_flare01_primitive","0","40","90","3","14.943194","0","130"
"/Game/MegaPack/Effects/FXVarietyPack/Materials/M_ky_base.M_ky_base","0","0","64","2","0.000000","0","0"
"/Game/MegaPack/Effects/FXVarietyPack/Materials/M_ky_base_anime.M_ky_base_anime","0","0","64","2","0.000000","0","0"
"/Game/MegaPack/Effects/FXVarietyPack/Materials/M_ky_auraWall02.M_ky_auraWall02","0","0","72","2","0.000000","0","0"
"/Game/MegaPack/Effects/FXVarietyPack/Materials/M_ky_storm01.M_ky_storm01","0","0","180","4","0.000000","0","0"
"/Game/MegaPack/Effects/FXVarietyPack/EpicContent/Materials/M_Glass.M_Glass","0","40","50","2","22.132534","0","130"
"/Game/MegaPack/Effects/AdvancedMagicFX12/Materials/M_ky_turbDust.M_ky_turbDust","0","56","80","2","25.536427","0","272"
"/Game/MegaPack/Effects/AdvancedMagicFX12/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","0","0","60","1","0.000000","0","60"
"/Game/MegaPack/Effects/AdvancedMagicFX12/Materials/M_ky_trail_sword.M_ky_trail_sword","0","0","50","1","0.000000","0","0"
"/Game/MegaPack/Effects/AdvancedMagicFX12/Materials/M_ky_sword_black.M_ky_sword_black","0","0","24","1","0.000000","0","0"
"/Game/MegaPack/Effects/AdvancedMagicFX12/EpicContent/Materials/M_DemoWallPattern.M_DemoWallPattern","0","0","21","1","0.000000","0","42"
"/Game/MegaPack/Effects/AdvancedMagicFX13/EpicContent/Materials/M_DemoWall.M_DemoWall","0","0","99","1","0.000000","0","198"
"/Game/MegaPack/Effects/AdvancedMagicFX12/EpicContent/Materials/M_DemoRoomTiles.M_DemoRoomTiles","0","0","27","1","0.000000","0","54"
"/Game/MegaPack/Effects/AdvancedMagicFX12/EpicContent/Materials/M_LightTube.M_LightTube","0","0","2","1","0.000000","0","6"
"/Game/MegaPack/Effects/AdvancedMagicFX12/EpicContent/Materials/M_Glass.M_Glass","0","0","40","1","0.000000","0","80"
"/Game/MegaPack/Effects/AdvancedMagicFX12/EpicContent/Materials/M_DefaultTextMaterialTranslucentUnlit.M_DefaultTextMaterialTranslucentUnlit","0","0","150","1","0.000000","0","300"
"/Game/MegaPack/Charaters/Valhala_viking/materials/M_axe.M_axe","0","0","18","1","0.000000","0","0"
"/Game/MegaPack/Charaters/ParagonGideon/Characters/Heroes/Gideon/Skins/Tough/Materials/M_Skin_Gideon_Custom.M_Skin_Gideon_Custom","0","105","12","1","139.749542","105","1665"
"/Game/MegaPack/Environment/EF_Grounds/Common/MasterMaterial/Master_Props_Masked_SubSurface_Mat_simplified.Master_Props_Masked_SubSurface_Mat_simplified","0","222","10","1","141.851685","0","3485"
"/Game/MegaPack/Environment/EF_Grounds/Materials/grass_tall_a_Mat.grass_tall_a_Mat","0","0","98","1","0.000000","0","0"
"/Game/MegaPack/Environment/EF_Grounds/Materials/grassclump_b_Mat.grassclump_b_Mat","0","0","98","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CombatArea_Edge.M_CombatArea_Edge","0","24","10","1","13.689025","0","68"
"/Game/MegaPack/Effects/TrailPack/Materials/M_SimpleTrail02.M_SimpleTrail02","0","20","20","1","9.958874","0","30"
"/Game/MegaPack/Effects/TrailPack/Materials/M_DustEmmisive.M_DustEmmisive","0","0","90","1","0.000000","0","0"
"/Game/MegaPack/Effects/TrailPack/Materials/M_SimpleTrail01.M_SimpleTrail01","0","20","20","1","10.693015","0","30"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Trans.M_Tornado_Fire_Trans","0","40","10","1","19.601324","0","130"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Trans_02.M_Tornado_Fire_Trans_02","0","0","30","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_ChargeMesh_mobile1.M_ChargeMesh_mobile1","0","40","10","1","19.377312","0","130"
"/Game/MegaPack/Effects/TrailPack/Materials/M_SparkR.M_SparkR","0","50","10","1","24.069431","0","190"
"/Game/MegaPack/Effects/TrailPack/Materials/M_AuraRadial_Blk.M_AuraRadial_Blk","0","50","10","1","24.613035","0","190"
"/Game/MegaPack/Effects/TrailPack/Materials/M_Ink.M_Ink","0","50","10","1","25.180334","0","228"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SwipeTrail_EdgeFade.M_SwipeTrail_EdgeFade","0","0","28","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Add_Trail_MeshEmit_2Sided_Master.M_Add_Trail_MeshEmit_2Sided_Master","0","0","40","1","0.000000","0","0"
"/Game/MegaPack/Effects/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_ShieldMesh_mobile.M_ShieldMesh_mobile","0","32","10","1","17.801140","0","114"
